name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_NM,torque_rpm
Honda,0.038461538461538464,680000,15000,Petrol,Individual,1,First Owner,19.0,1199,88.76,5,110.0,4800.0
Hyundai,0.4230769230769231,200000,53000,Petrol,Individual,0,Second Owner,20.36,1197,78.9,5,111.8,4000.0
Maruti,0.23076923076923078,500000,120000,Diesel,Individual,0,Second Owner,23.4,1248,74.0,5,190.0,2000.0
Maruti,0.15384615384615385,1000000,70000,Diesel,Individual,0,First Owner,24.52,1248,88.5,7,200.0,1750.0
Hyundai,0.46153846153846156,110000,120000,Petrol,Individual,0,Second Owner,14.2,1341,82.9,5,11.8,3.0
Hyundai,0.3076923076923077,320000,100000,Petrol,Individual,0,Second Owner,18.5,1197,80.0,5,11.4,4.0
Maruti,0.19230769230769232,350000,100000,Petrol,Individual,0,First Owner,20.4,1197,83.11,5,113.0,4200.0
Tata,0.2692307692307692,170000,162500,Diesel,Individual,0,First Owner,19.4,1405,70.0,5,135.4,2500.0
Hyundai,0.11538461538461539,800000,39000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Maruti,0.11538461538461539,500000,75000,Diesel,Individual,0,First Owner,26.8,1248,74.0,5,190.0,2000.0
Tata,0.11538461538461539,1380000,50000,Diesel,Individual,1,First Owner,17.6,2179,153.86,7,400.0,1750.0
Mahindra,0.038461538461538464,1300000,40000,Diesel,Individual,0,First Owner,17.3,1497,121.0,8,300.0,1750.0
Hyundai,0.2692307692307692,530000,92500,Diesel,Individual,0,First Owner,22.32,1582,126.3,5,259.9,1900.0
Maruti,0.3076923076923077,360000,158000,Diesel,Individual,0,First Owner,23.4,1248,74.0,5,190.0,2000.0
Maruti,0.3076923076923077,310000,120000,Diesel,Individual,0,First Owner,19.3,1248,73.9,5,190.0,2000.0
Honda,0.19230769230769232,725000,50000,Diesel,Individual,0,Second Owner,26.0,1498,98.6,5,200.0,1750.0
Maruti,0.3076923076923077,340000,110000,Diesel,Individual,0,First Owner,19.3,1248,73.9,5,190.0,2000.0
Hyundai,0.11538461538461539,550000,2000,Diesel,Individual,0,Second Owner,25.4,1186,73.97,5,190.25,1750.0
Toyota,0.34615384615384615,1150000,181000,Diesel,Individual,0,Second Owner,11.5,2982,171.0,7,343.0,1400.0
Tata,0.15384615384615385,380000,70000,Diesel,Individual,0,First Owner,27.28,1047,69.0,5,140.0,1800.0
Nissan,0.2692307692307692,350000,90000,Petrol,Individual,1,Second Owner,17.97,1498,99.6,5,134.0,4000.0
Hyundai,0.038461538461538464,610000,2000,Petrol,Individual,0,First Owner,18.6,1197,81.86,5,117.0,4000.0
Maruti,0.19230769230769232,525000,20000,Petrol,Individual,0,First Owner,20.85,1197,83.14,5,115.0,4000.0
Toyota,0.34615384615384615,480000,120000,Diesel,Individual,0,First Owner,12.8,2494,102.0,7,20.4,1400.0
Mahindra,0.11538461538461539,780000,35000,Diesel,Individual,0,First Owner,16.55,2498,105.0,6,247.0,1800.0
Maruti,0.3076923076923077,320000,193000,Diesel,Individual,0,First Owner,19.3,1248,73.9,5,190.0,2000.0
Maruti,0.23076923076923078,375000,80000,Petrol,Individual,0,First Owner,20.4,1197,81.8,5,113.0,4200.0
Datsun,0.038461538461538464,300000,40000,Petrol,Individual,0,First Owner,19.02,1198,67.05,5,104.0,4000.0
Hyundai,0.19230769230769232,500000,70000,Diesel,Individual,0,Fourth & Above Owner,22.54,1396,88.73,5,219.7,1500.0
Mahindra,0.34615384615384615,404000,122358,Diesel,Individual,0,First Owner,12.05,2179,120.0,9,290.0,1800.0
Tata,0.19230769230769232,500000,75000,Diesel,Individual,0,First Owner,14.07,2956,69.01,7,223.0,1600.0
Tata,0.11538461538461539,350000,120000,Diesel,Individual,0,First Owner,27.28,1047,69.0,5,140.0,1800.0
Tata,0.19230769230769232,380000,40000,Petrol,Individual,0,First Owner,17.57,1193,88.7,5,140.0,1500.0
Hyundai,0.46153846153846156,114999,95200,Petrol,Individual,0,Third Owner,13.2,1495,94.0,5,12.5,3.0
Honda,0.23076923076923078,335000,33033,Petrol,Dealer,0,First Owner,19.4,1198,86.8,5,109.0,4500.0
Hyundai,0.19230769230769232,465000,63063,Petrol,Dealer,1,First Owner,18.9,1197,82.0,5,114.0,4000.0
Tata,0.3076923076923077,290000,60000,Diesel,Individual,0,First Owner,21.02,1248,88.76,5,200.0,1750.0
Maruti,0.5769230769230769,110000,45000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Tata,0.34615384615384615,450000,80000,Diesel,Individual,0,Third Owner,11.57,2179,138.1,7,320.0,1700.0
Mahindra,0.4230769230769231,400000,170000,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Mahindra,0.5,210000,207890,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Mercedes-Benz,0.07692307692307693,4600000,7976,Diesel,Individual,1,First Owner,17.9,2143,170.0,5,400.0,1400.0
Maruti,0.15384615384615385,220000,35000,Petrol,Individual,0,First Owner,16.8,796,34.2,8,59.0,2500.0
Hyundai,0.11538461538461539,450000,35000,Petrol,Individual,0,First Owner,18.9,1197,82.0,5,114.0,4000.0
Hyundai,0.2692307692307692,290000,50000,Petrol,Individual,1,First Owner,16.95,1197,78.9,5,111.8,4000.0
Maruti,0.15384615384615385,520000,20000,Petrol,Individual,0,First Owner,20.4,1197,81.8,5,113.0,4200.0
Hyundai,0.34615384615384615,265000,20000,Petrol,Individual,1,First Owner,16.95,1197,78.9,5,111.8,4000.0
Maruti,0.3076923076923077,330000,50000,Petrol,Individual,0,Second Owner,18.6,1197,85.8,5,114.0,4000.0
Mahindra,0.23076923076923078,509999,120000,Diesel,Individual,0,First Owner,15.96,2523,62.1,7,195.0,1400.0
Hyundai,0.23076923076923078,500000,70000,Petrol,Individual,0,First Owner,17.1,1591,121.3,5,154.9,4200.0
Hyundai,0.19230769230769232,525000,50000,Petrol,Individual,0,First Owner,17.19,1197,81.86,5,114.73,4000.0
Maruti,0.038461538461538464,675000,16500,Petrol,Individual,0,First Owner,21.01,1197,81.8,5,113.0,4200.0
Hyundai,0.38461538461538464,300000,70000,Petrol,Individual,0,First Owner,17.0,1197,80.0,5,11.4,4.0
Maruti,0.5769230769230769,90000,99361,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.11538461538461539,650000,25000,Diesel,Individual,0,First Owner,26.59,1248,74.0,5,190.0,2000.0
Maruti,0.23076923076923078,409000,70000,Petrol,Individual,0,Second Owner,19.1,1197,85.8,5,114.0,4000.0
Hyundai,0.19230769230769232,395000,80000,Diesel,Individual,0,Second Owner,24.0,1120,70.0,5,160.0,1500.0
Maruti,0.23076923076923078,400000,70000,Petrol,Individual,0,Second Owner,19.1,1197,85.8,5,114.0,4000.0
Chevrolet,0.3076923076923077,120000,60000,Petrol,Individual,0,Third Owner,18.6,1199,79.4,5,108.0,4400.0
Tata,0.07692307692307693,645000,10000,Petrol,Individual,1,First Owner,20.3,1199,84.0,5,114.0,3500.0
Maruti,0.5384615384615384,81000,80000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Honda,0.11538461538461539,1300000,30000,Diesel,Individual,0,First Owner,25.6,1498,97.9,5,200.0,1750.0
Honda,0.11538461538461539,1250000,33000,Diesel,Individual,0,First Owner,25.6,1498,97.9,5,200.0,1750.0
Maruti,0.2692307692307692,535000,90000,Petrol,Individual,0,Third Owner,16.02,1373,93.7,7,130.0,4000.0
Nissan,0.23076923076923078,555000,80100,Diesel,Individual,0,Second Owner,19.01,1461,108.5,5,248.0,2250.0
Honda,0.23076923076923078,725000,120000,Petrol,Individual,0,First Owner,17.4,1497,117.3,5,145.0,4600.0
Renault,0.15384615384615385,229999,40000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Toyota,0.2692307692307692,800000,160000,Diesel,Individual,0,Second Owner,12.99,2494,100.6,8,200.0,1200.0
Maruti,0.11538461538461539,409999,47000,Petrol,Individual,0,First Owner,20.51,998,67.04,5,90.0,3500.0
Hyundai,0.07692307692307693,1210000,25000,Diesel,Individual,0,First Owner,21.38,1396,88.7,5,219.7,1500.0
Tata,0.11538461538461539,400000,26000,Petrol,Individual,0,First Owner,23.84,1199,84.0,5,114.0,3500.0
Hyundai,0.07692307692307693,520000,29000,Diesel,Individual,0,First Owner,24.0,1186,73.97,5,190.24,1750.0
Maruti,0.15384615384615385,650000,50000,Petrol,Individual,1,First Owner,21.4,1197,83.1,5,115.0,4000.0
Maruti,0.34615384615384615,325000,58000,Petrol,Individual,0,Third Owner,16.1,1298,88.2,5,11.5,4.0
Maruti,0.3076923076923077,420000,120000,Petrol,Individual,1,First Owner,17.4,1197,85.8,5,114.0,4000.0
Maruti,0.23076923076923078,400000,50000,Petrol,Individual,0,First Owner,20.4,1197,81.8,5,113.0,4200.0
Hyundai,0.38461538461538464,254999,80000,Petrol,Individual,0,Fourth & Above Owner,17.0,1197,80.0,5,11.4,4.0
Maruti,0.6538461538461539,65000,60000,Petrol,Individual,0,Fourth & Above Owner,17.3,993,60.0,5,78.0,4500.0
Maruti,0.11538461538461539,351000,36000,Petrol,Individual,0,First Owner,23.1,998,67.04,5,90.0,3500.0
Toyota,0.5,404000,120000,Diesel,Individual,0,Third Owner,12.8,2494,102.0,8,20.4,1400.0
Maruti,0.34615384615384615,185000,185000,Diesel,Individual,0,Third Owner,21.1,1248,73.9,5,190.0,2000.0
Nissan,0.34615384615384615,250000,50000,Diesel,Individual,0,First Owner,23.08,1461,63.1,5,160.0,2000.0
Maruti,0.6923076923076923,60000,100000,Petrol,Individual,0,Fourth & Above Owner,17.3,993,60.0,5,78.0,4500.0
Hyundai,0.2692307692307692,500000,50000,Petrol,Individual,0,Second Owner,17.1,1591,121.3,5,154.9,4200.0
Maruti,0.5,85000,80000,Petrol,Individual,0,Second Owner,18.2,998,67.1,5,90.0,3500.0
Maruti,0.5769230769230769,85000,80000,Petrol,Individual,0,Fourth & Above Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.34615384615384615,265000,90000,Diesel,Individual,0,Fourth & Above Owner,19.3,1248,73.9,5,190.0,2000.0
Maruti,0.38461538461538464,130000,162000,Petrol,Individual,0,Second Owner,19.0,998,66.1,5,90.0,3500.0
Maruti,0.2692307692307692,480000,110000,Diesel,Individual,0,Third Owner,20.77,1248,88.76,7,200.0,1750.0
Maruti,0.46153846153846156,170000,120000,Diesel,Individual,0,Third Owner,17.8,1248,75.0,5,190.0,2000.0
Nissan,0.34615384615384615,275000,45000,Diesel,Individual,0,First Owner,23.08,1461,63.1,5,160.0,2000.0
Maruti,0.5769230769230769,89000,90000,Petrol,Individual,0,Second Owner,18.9,998,67.1,5,90.0,3500.0
Ford,0.38461538461538464,170000,90000,Diesel,Individual,0,Second Owner,20.0,1399,68.0,5,160.0,2000.0
Mahindra,0.038461538461538464,1090000,16500,Petrol,Dealer,0,First Owner,17.0,1197,110.0,5,200.0,2000.0
Hyundai,0.11538461538461539,1100000,67000,Diesel,Individual,1,First Owner,17.01,1582,126.2,5,259.9,1900.0
Maruti,0.07692307692307693,610000,52000,Petrol,Dealer,0,First Owner,22.0,1197,81.8,5,113.0,4200.0
Datsun,0.15384615384615385,335000,40000,Petrol,Dealer,0,First Owner,20.63,1198,67.0,5,104.0,4000.0
Hyundai,0.19230769230769232,434999,40000,Petrol,Dealer,0,First Owner,18.9,1197,82.0,5,114.0,4000.0
Toyota,0.07692307692307693,3000000,35000,Diesel,Individual,0,First Owner,14.24,2755,174.5,7,420.0,1400.0
Renault,0.07692307692307693,390000,13000,Petrol,Dealer,0,First Owner,20.71,799,53.26,5,72.0,4386.0
Honda,0.3076923076923077,325000,40000,Petrol,Dealer,0,First Owner,18.5,1198,86.8,5,109.0,4500.0
Volkswagen,0.038461538461538464,640000,10000,Petrol,Dealer,0,First Owner,17.0,1198,73.75,5,110.0,3750.0
Nissan,0.3076923076923077,450000,9000,Petrol,Dealer,0,First Owner,16.95,1498,97.7,5,134.0,4000.0
Toyota,0.2692307692307692,400000,70000,Diesel,Dealer,0,Second Owner,23.59,1364,67.06,5,170.0,1800.0
Hyundai,0.4230769230769231,215000,60000,Petrol,Dealer,0,First Owner,20.36,1197,78.9,5,111.8,4000.0
Renault,0.23076923076923078,570000,40000,Diesel,Dealer,0,First Owner,20.45,1461,83.8,5,200.0,1900.0
Mahindra,0.3076923076923077,680000,93000,Diesel,Dealer,0,First Owner,15.1,2179,140.0,7,330.0,1600.0
Toyota,0.46153846153846156,325000,80000,Diesel,Individual,0,Fourth & Above Owner,12.8,2494,102.0,7,20.4,1400.0
Tata,0.34615384615384615,150000,50000,Petrol,Individual,0,Second Owner,15.64,1193,64.08,5,100.0,2700.0
Hyundai,0.2692307692307692,690000,68000,Petrol,Dealer,1,First Owner,14.5,1797,147.5,5,177.5,4700.0
Mercedes-Benz,0.2692307692307692,1550000,25000,Diesel,Individual,1,First Owner,14.84,2143,170.0,5,400.0,1400.0
Tata,0.3076923076923077,64000,18000,Petrol,Dealer,0,First Owner,25.4,624,37.5,4,51.0,4000.0
Nissan,0.2692307692307692,250000,120000,Diesel,Individual,0,First Owner,23.08,1461,63.1,5,160.0,2000.0
Maruti,0.5769230769230769,65000,35000,Petrol,Individual,0,First Owner,18.9,998,67.1,5,90.0,3500.0
Maruti,0.15384615384615385,550000,60000,Diesel,Individual,0,Second Owner,26.59,1248,74.0,5,190.0,2000.0
Hyundai,0.38461538461538464,140000,70000,Petrol,Individual,0,Fourth & Above Owner,20.36,1197,78.9,5,111.7,4000.0
Renault,0.15384615384615385,300000,30000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Volkswagen,0.15384615384615385,800000,70000,Petrol,Individual,1,First Owner,16.34,1798,189.3,5,250.0,1250.0
Tata,0.19230769230769232,503000,110000,Diesel,Individual,0,First Owner,14.1,2179,147.94,7,320.0,1500.0
Toyota,0.15384615384615385,2000000,68089,Petrol,Trustmark Dealer,1,First Owner,19.16,2494,157.7,5,213.0,4500.0
Maruti,0.2692307692307692,225000,58343,Petrol,Trustmark Dealer,0,First Owner,21.79,998,67.05,5,90.0,3500.0
Maruti,0.07692307692307693,740000,38817,Diesel,Dealer,0,First Owner,27.39,1248,74.0,5,190.0,2000.0
Honda,0.15384615384615385,550000,56494,Petrol,Trustmark Dealer,0,First Owner,18.2,1199,88.7,5,110.0,4800.0
Toyota,0.2692307692307692,750000,79328,Diesel,Trustmark Dealer,0,Second Owner,12.99,2494,100.6,7,200.0,1200.0
Maruti,0.038461538461538464,650000,5621,Petrol,Trustmark Dealer,1,First Owner,22.0,1197,81.8,5,113.0,4200.0
Toyota,0.11538461538461539,625000,25538,Petrol,Trustmark Dealer,0,First Owner,16.78,1496,88.73,5,132.0,3000.0
Maruti,0.07692307692307693,600000,69779,Petrol,Dealer,1,First Owner,22.0,1197,81.8,5,113.0,4200.0
Hyundai,0.11538461538461539,450000,56290,Diesel,Dealer,0,First Owner,24.0,1186,73.97,5,190.24,1750.0
BMW,0.038461538461538464,5400000,7500,Diesel,Dealer,1,First Owner,16.78,1995,190.0,5,400.0,1750.0
BMW,0.038461538461538464,5500000,8500,Diesel,Dealer,1,First Owner,16.78,1995,190.0,5,400.0,1750.0
Honda,0.038461538461538464,779000,7032,Petrol,Trustmark Dealer,1,First Owner,19.0,1199,88.76,5,110.0,4800.0
Volvo,0.07692307692307693,2475000,2000,Diesel,Dealer,1,First Owner,16.8,1984,150.0,5,350.0,1500.0
Hyundai,0.38461538461538464,150000,106000,Petrol,Individual,0,Third Owner,20.36,1197,78.9,5,111.7,4000.0
Honda,0.4230769230769231,500000,120000,Petrol,Individual,1,Second Owner,11.1,2354,158.8,5,218.0,4200.0
Maruti,0.19230769230769232,480000,90000,Diesel,Individual,0,First Owner,26.59,1248,74.0,5,190.0,2000.0
Hyundai,0.23076923076923078,535000,70000,Diesel,Individual,0,Third Owner,22.32,1582,126.32,5,259.8,1900.0
Toyota,0.5769230769230769,250000,240000,Diesel,Individual,0,Third Owner,12.8,2494,102.0,8,20.4,1400.0
Maruti,0.3076923076923077,300000,100000,Diesel,Individual,0,Second Owner,21.5,1248,88.8,5,200.0,1750.0
Hyundai,0.4230769230769231,340000,214000,Petrol,Individual,0,Second Owner,13.9,1599,103.2,5,14.9,3.0
Hyundai,0.4230769230769231,340000,214000,Diesel,Individual,0,Second Owner,16.8,1493,110.0,5,24.0,1.0
Maruti,0.15384615384615385,240000,50000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Honda,0.07692307692307693,1085000,1000,Petrol,Individual,1,First Owner,18.0,1497,117.6,5,145.0,4600.0
Maruti,0.11538461538461539,750000,19000,Diesel,Individual,1,First Owner,28.4,1248,74.02,5,190.0,2000.0
Tata,0.3076923076923077,95000,265000,Diesel,Individual,0,Second Owner,17.0,1405,70.0,5,13.5,2.0
Maruti,0.0,409999,35000,CNG,Individual,0,First Owner,20.88,1196,61.7,5,85.0,3000.0
Maruti,0.23076923076923078,215000,80000,Petrol,Individual,0,Second Owner,23.95,998,67.05,5,90.0,3500.0
Mahindra,0.15384615384615385,1290000,50000,Diesel,Individual,1,First Owner,16.0,2179,140.0,7,330.0,1600.0
Maruti,0.38461538461538464,150000,80000,Petrol,Individual,0,First Owner,20.92,998,67.1,5,90.0,3500.0
Hyundai,0.2692307692307692,219000,50000,Petrol,Individual,0,Second Owner,21.1,814,55.2,5,74.5,4000.0
Tata,0.07692307692307693,325000,100000,Petrol,Individual,0,First Owner,23.84,1199,84.0,5,114.0,3500.0
Maruti,0.2692307692307692,260000,120000,Petrol,Individual,0,Second Owner,15.1,1196,73.0,5,101.0,3000.0
Honda,0.038461538461538464,700000,40000,Diesel,Individual,1,First Owner,23.8,1498,78.9,5,160.0,1750.0
Hyundai,0.11538461538461539,950000,45000,Diesel,Individual,0,First Owner,21.38,1396,88.7,5,219.7,1500.0
Maruti,0.38461538461538464,160000,80000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Hyundai,0.19230769230769232,409999,135000,Diesel,Individual,0,Second Owner,24.4,1120,71.01,5,180.4,1750.0
Toyota,0.19230769230769232,840000,120000,Diesel,Individual,0,Second Owner,12.99,2494,100.6,7,200.0,1400.0
Toyota,0.2692307692307692,450000,67000,Diesel,Individual,0,First Owner,23.59,1364,67.1,5,170.0,1800.0
Maruti,0.11538461538461539,900000,50000,Diesel,Individual,0,First Owner,28.4,1248,74.02,5,190.0,2000.0
Toyota,0.46153846153846156,570000,134000,Diesel,Individual,0,Second Owner,12.8,2494,102.0,7,20.4,1400.0
Nissan,0.34615384615384615,254999,110000,Diesel,Individual,0,Second Owner,23.08,1461,63.1,5,160.0,2000.0
Maruti,0.4230769230769231,130000,40000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Maruti,0.2692307692307692,530000,120000,Diesel,Individual,0,Second Owner,23.4,1248,74.0,5,190.0,2000.0
Volkswagen,0.19230769230769232,520000,110000,Diesel,Individual,0,Second Owner,20.14,1498,88.8,5,230.0,1500.0
Mahindra,0.34615384615384615,229999,170000,Diesel,Individual,0,Second Owner,21.0,1461,64.1,5,160.0,2000.0
Maruti,0.6153846153846154,81000,80000,Petrol,Individual,0,Second Owner,16.1,796,37.0,4,59.0,2500.0
Maruti,0.15384615384615385,600000,47000,Diesel,Individual,0,First Owner,25.2,1248,74.0,5,190.0,2000.0
Hyundai,0.19230769230769232,409999,93000,Petrol,Individual,0,First Owner,19.1,1197,81.86,5,113.75,4000.0
Maruti,0.38461538461538464,120000,70000,Petrol,Individual,0,Second Owner,16.1,796,37.0,4,59.0,2500.0
Maruti,0.23076923076923078,320000,50000,Petrol,Individual,0,First Owner,23.1,998,67.04,5,90.0,3500.0
Ford,0.19230769230769232,292000,70000,Diesel,Individual,0,First Owner,20.0,1399,68.05,5,160.0,2000.0
Tata,0.3076923076923077,390000,80000,Diesel,Individual,0,First Owner,13.93,2179,138.03,7,320.0,1700.0
Ford,0.15384615384615385,550000,44000,Petrol,Individual,0,First Owner,18.16,1196,86.8,5,112.0,4000.0
Maruti,0.23076923076923078,385000,25000,Petrol,Individual,0,First Owner,23.1,998,67.04,5,90.0,3500.0
Hyundai,0.15384615384615385,800000,25000,Petrol,Individual,0,First Owner,15.29,1591,121.3,5,151.0,4850.0
Maruti,0.038461538461538464,675000,10000,Petrol,Individual,0,First Owner,21.21,1197,81.8,5,113.0,4200.0
Tata,0.07692307692307693,1525000,50000,Diesel,Individual,0,First Owner,17.6,2179,153.86,7,400.0,1750.0
Ford,0.07692307692307693,950000,30000,Diesel,Individual,0,First Owner,23.0,1498,98.96,5,205.0,1750.0
Hyundai,0.19230769230769232,610000,50000,Diesel,Individual,0,Second Owner,21.19,1396,88.73,5,219.66,1500.0
Hyundai,0.3076923076923077,525000,120000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Mahindra,0.19230769230769232,375000,80000,Diesel,Individual,0,First Owner,15.96,2523,62.1,7,195.0,1400.0
Nissan,0.19230769230769232,580000,90000,Diesel,Individual,0,First Owner,20.45,1461,83.8,5,200.0,1900.0
Maruti,0.19230769230769232,434999,50000,Petrol,Individual,0,Second Owner,20.4,1197,83.11,5,115.0,4000.0
Datsun,0.0,350000,2136,Petrol,Individual,0,First Owner,22.5,999,67.0,5,91.0,4250.0
Toyota,0.3076923076923077,730000,250000,Diesel,Individual,0,First Owner,12.99,2494,100.0,7,200.0,1400.0
Hyundai,0.19230769230769232,600000,35000,Petrol,Individual,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Toyota,0.19230769230769232,1050000,120000,Diesel,Individual,0,First Owner,12.99,2494,100.6,7,200.0,1400.0
Maruti,0.11538461538461539,735000,70000,Diesel,Individual,0,First Owner,27.39,1248,74.0,5,190.0,2000.0
Renault,0.07692307692307693,1050000,18000,Diesel,Dealer,0,First Owner,19.6,1461,108.45,5,245.0,1750.0
Chevrolet,0.15384615384615385,420000,110000,Diesel,Individual,0,Second Owner,18.2,1248,73.74,7,172.5,1750.0
Maruti,0.11538461538461539,800000,60000,Diesel,Individual,0,First Owner,23.65,1248,88.5,5,200.0,1750.0
Toyota,0.19230769230769232,2000000,60000,Diesel,Individual,1,First Owner,12.55,2982,168.5,7,360.0,1400.0
Maruti,0.15384615384615385,600000,147000,Diesel,Individual,0,Second Owner,26.59,1248,74.0,5,190.0,2000.0
Toyota,0.19230769230769232,1900000,130000,Diesel,Individual,1,First Owner,12.55,2982,168.5,7,360.0,1400.0
Chevrolet,0.34615384615384615,500000,99500,Diesel,Individual,0,Third Owner,11.5,1991,147.9,7,320.0,2000.0
Tata,0.34615384615384615,200000,110000,Diesel,Individual,0,Second Owner,17.0,1405,71.0,5,135.0,2500.0
Nissan,0.15384615384615385,370000,35000,Petrol,Individual,0,First Owner,19.49,1198,67.04,5,104.0,4000.0
Hyundai,0.38461538461538464,260000,110000,Diesel,Individual,0,Second Owner,16.2,1493,110.0,5,24.0,1900.0
Mahindra,0.15384615384615385,280000,100000,Diesel,Individual,0,First Owner,25.32,1198,77.0,6,190.0,1750.0
Maruti,0.23076923076923078,610000,21000,Petrol,Individual,0,First Owner,16.02,1373,93.7,7,130.0,4000.0
Ford,0.2692307692307692,300000,60000,Diesel,Individual,0,Second Owner,23.5,1498,90.0,5,204.0,2000.0
